PAGES ID,Arc_1,Arc_2,Arc_3,Arc_4,Arc_5,Arc_6,Arc_7,Arc_8,Arc_9,Arc_10,Arc_11,Arc_12,Arc_13,Arc_14,Arc_15,Arc_16,Arc_17,Arc_18,Arc_19,Arc_20,Arc_21,Arc_22,Arc_23,Arc_24,Arc_25,Arc_26,Arc_27,Arc_28,Arc_29,Arc_30,Arc_31,Arc_32,Arc_33,Arc_34,Arc_35,Arc_36,Arc_37,,Arc_38,,Arc_39,,Arc_40,,Arc_41,,Arc_42,,Arc_43,,Arc_44,,Arc_45,,Arc_46,,Arc_47,,Arc_48,,Arc_49,,Arc_50,,Arc_51,,Arc_52,,Arc_53,,Arc_54,,Arc_55,,Arc_56,,Arc_57,,Arc_58,,Arc_59,
731,0.065,1036,1389,0.05876,,,6.17,,,,,8.42,,0.86,12.2004,,,,,0.45980064,1.2,0.185,-0.01,,,4564,,,,,67.264,-33.3,-28.04,-34.43,-28.02,-37.27,,,,,,,13.72,111.6933333333,,,,,,,-27.34,5,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.5,,,,
732,0.047,613,1865,0.02585,,,5.69,,,,,8.89,,0.74,11.721,,,,,0.59110032,1.3,0.517,-0.12,,,5078,,,,,74.36,-35.07,-28.11,-37.22,-29.84,-37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.235,14.1,,,,,,,,
733,0.057,1112,1479,0.0331,,,5.64,,,,,8.35,,0.71,12.9787,,,,,0.72236807,1.1,0.279,-0.41,,,6737,,,,,72.485,-35.04,-28.15,-37.01,-30.75,-36.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.83,5
734,0.085,982,1308,0.01652,,,5.13,,,,,8.89,,0.76,13.5788,,,,,0.32830918,1.1,0.32,0.15,,,3147,,,,,71.903,-35.27,-28.15,-37.99,-27.7,-35.66,,,,,,,,,,,,,,,,,,,,,,,24.0435,3.6644,,,,,,,,,83.6,25,,,,,,,,,,,,
735,0.068,1091,1515,0.04345,,,5.13,,,,,7.99,,0.61,13.5227,,,,,0.39392311,3.4,0.294,-0.19,,,3962,,,,,70.867,-36.23,-28.15,-34.9,-28.18,-35.8,,,10.4764,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,668,24.39375,,,,,,,,,,,,,,
736,0.12,1295,1502,0.02694,,,4.71,,,,,9.93,,1.09,11.0428,,,,,0.85339628,1.1,0.179,-0.26,,,3754,,,,,65.559,-35.44,-28.15,-35.36,-28.74,-37.49,,,,,,,,,,,,,,,-27.72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,0.061,612,1353,0.01873,,,3.86,,,,,7.93,,0.56,14.1014,,,,,2.5699569,1.8,0.209,-0.26,,,3670,,,,,57.805,-36.87,-28.14,-37.73,-28.29,-38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,5.5,,,,
738,0.049,1063,942,0.03013,,,3.95,,,,,7.35,,0.81,12.9572,,,,,1.65096281,31.1,0.323,-0.14,,,3186,,,,,66.088,-37.32,-28.14,-36.23,-27.8,-40.21,,,,,,,,,,,,,,,,,,,,,,,,,-7.235879822,26.7,,,,,,,,,,,,,,,,,,,-27.11,5
739,0.061,1495,1142,0.03223,,,3.98,,,,,7.2,,0.51,13.3009,,,,,0.67653078,1.4,0.244,-0.14,,,4163,,,,,79.364,-36.66,-28.14,-36.03,-29.43,-37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,0.061,800,1304,0.0177,,,4.37,,,,,7.56,,0.74,13.8593,,,,,1.28995885,0.3,0.171,0.21,,,3237,,,,,84.238,-35.24,-28.14,-37.82,-28.74,-40.57,,,,,,,,,,,,,-0.65,42,,,,,,,,,,,,,,,,,,,,,,,,,20.88607595,2.6,,,,,,
741,0.098,1542,785,0.02087,,,5.32,,,,,7.94,,0.79,12.1405,,,,,0.61088937,5.4,0.244,0.06,,,3223,,,,,83.192,-34.02,-28.41,-32.45,-26.53,-36.77,,,,,,,,,,,14.579,33.75,,,-26.85,5,,,,,,,,,,,,,,,,,,,,,1.236,9.4,,,,,,,,
742,0.071,970,768,0.02296,,,4.97,,,,,8.19,,1.04,13.627,,,,,1.1561613,0.8,0.318,0.19,,,5726,,,,,72.64,-34.32,-28.47,-38.13,-28.44,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5,,,,
743,0.081,525,752,0.01776,,,6.03,,,,,7.67,,1.88,14.0838,,,,,0.67132008,0.8,0.326,0.03,,,3208,,,,,82.318,-34.7,-28.47,-38.32,-29.04,-35.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.24,5
744,0.082,1064,462,0.01778,,,6,,,,,7.45,,1.3,11.1248,,,,,0.5452782,1.6,0.497,0.06,,,3974,,,,,80.559,-33.89,-28.47,-40.17,-27.79,-37.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,0.074,1118,1038,0.17053,,,5.2,,,,,7.57,,1.65,10.8344,,,,,0.53752012,0.8,0.2,-0.29,,,3921,,,,,79.057,-34.22,-28.54,-35.08,-27.77,-35.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,0.057,1066,1092,0.02098,,,5.38,,,,,8.72,,0.94,12.8529,,,,,0.91885462,0.8,0.259,-0.2,,,3242,,,,,56.833,-34.82,-28.63,-38.25,-29.28,-37.08,,,,,,,,,,,,,,,-26.79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,0.044,624,722,0.02625,,,4.59,,,,,8.25,,0.94,14.6596,,,,,0.58325415,2.4,0.188,-0.29,,,3625,,,,,73.185,-35.27,-28.63,-35.69,-28.04,-37.2,,,10.0343,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.5,,,,
748,0.126,1630,1184,0.03778,,,4.16,,,,,8.53,,0.79,13.6567,,,,,0.74453083,3.7,0.188,0.08,,,4735,,,,,76.967,-34.63,-28.63,-37.63,-26.55,-34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.7,5
749,0.037,1549,1071,0.02411,,,4.93,,,,,9.47,,0.69,12.2321,,,,,0.82575414,3.1,0.209,-0.06,,,4913,,,,,83.382,-34.62,-28.65,-36.6,-27.74,-36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,0.038,1092,1209,0.01673,,,5.42,,,,,8.65,,0.48,12.9174,,,,,0.82577495,2,0.244,-0.07,,,3624,,,,,58.892,-35.56,-28.74,-38.1,-30.15,-36.71,,,,,11,12.5,,,,,,,,,,,,,,,,,,,,,,,15.3044,50,,,,,,,,,,,,,,,,
751,0.017,664,1009,0.01254,,,5.79,,,,,9.56,,0.53,13.5637,,,,,0.33815963,2.9,0.229,-0.19,,,4041,,,,,78.325,-35.23,-28.74,-33.66,-26.2,-34.86,,,,,,,,,,,,,,,-27,5,,,,,,,,,,,,,,,,,,,,,1.266,9.4,,,,,,,,
752,0.027,564,1415,0.0323,,,6.38,,,,,8.48,,0.86,11.9496,,,,,1.42340136,4,0.288,-0.07,,0.3,3858,,,,,85.08,-37.24,-28.74,-38.59,-28.51,-40.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,0.077,1316,1280,0.02289,,,6.07,,,,,9.3,,0.84,13.4471,,,,,0.78513984,3.1,0.226,0.05,,0.5,4706,,,,,66.579,-35.6,-28.74,-38.42,-28.46,-37.17,,,,,,,,,,,,,,,,,,,,,,,24.2011,3.64679,,,,,,,,,,,,,,,,,8.1,5.5,,,-27.12,5
754,0.073,349,612,0.02901,,,4.32,,,,,10.47,,0.66,15.2084,,,,,0.69574189,0.9,0.221,0.12,,0.43,4660,,,,,66,-35.71,-28.49,-33.67,-28.23,-34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07491857,2.8,,,,,,
755,0.073,1134,1107,0.04858,,,4.27,,,,,9.79,,0.71,13.394,,,,,1.19142528,3.6,0.441,-0.09,,0.38,3383,,,,,76.929,-37.02,-28.44,-33.93,-27.66,-38.43,,,,,,,,,,,,,,,,,-24.1182,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,0.045,395,1031,0.00829,,,4.33,,,,,8.7,,0.71,12.4866,,,,,0.57800199,3.3,0.294,-0.07,,0.6,4827,,,,,82.258,-35.53,-28.44,-38.85,-27.53,-37.79,,,,,,,,,,,,,,,-28.28,5,,,,,7.5316,5.3237,,,,,,,,,,,,,,,,,,,,,,,,
757,0.04,732,363,0.01546,,,4.14,,,,,10.82,,0.76,13.6796,,,,,1.0170002,1,0.135,-0.08,,0.57,3488,,,,,73.81,-36.61,-28.44,-35.6,-29.4,-39.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,0.081,609,910,0.03182,,,4.69,,,,,10.15,,0.74,13.2521,,,,,1.19140359,1.2,0.218,-0.15,,0.38,3685,,,,,92,-34.57,-28.14,-34.61,-28.51,-36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5,,,-26.76,5
759,0.24,1442,454,0.02564,,,4.74,,,,,9,,1.6,13.2451,,,,,1.39586673,0.9,0.306,-0.15,,0.34,6291,,,,,80.731,-34.47,-27.87,-37.18,-26.84,-33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.868,25,,,,,,,,,,,,
760,0.054,917,590,0.0112,,,4.78,,,,,10.67,,0.74,12.9057,,,,,0.40893948,0.8,0.215,0.19,,0.34,3153,,,,,77.061,-34.3,-27.87,-35.68,-30.46,-34.58,,,10.5862,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296,9.45,,,,,,,,
761,0.077,656,616,0.02648,,,5.18,,,,,10.24,,0.81,14.4762,,,,,0.94877057,8.6,0.215,-0.23,,0.46,4089,,,,,78.333,-36.2,-27.87,-35.85,-29.61,-38.01,,,,,,,,,,,,,,,-28.09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,0.054,739,924,0.01834,,,5.87,,,,,8.76,,0.71,11.6504,,,,,2.63103255,3,0.229,0.06,,0.38,2925,,,,,78.484,-36.5,-27.78,-36.47,-29.04,-37.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,0.096,1374,585,0.01724,,,5.92,,,,,9.81,,0.71,13.4098,,,,,0.71427584,2.3,0.126,0.17,,0.4,4137,,,,,80.56,-35.01,-27.49,-33.31,-28.53,-35.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.5,,,-26.32,5
764,0.094,1252,1221,0.06373,,,5.79,,,,,9.31,,0.64,14.0853,,,,,4.72420918,2.8,0.109,-0.1,,0.35,3305,,,,,86.679,-35.59,-27.49,-33.24,-28.28,-37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,0.047,1483,1317,0.01315,,,5.57,,,,,9.06,,0.74,13.47,,,,,2.37174619,0.8,0.373,0.04,,0.45,4495,,,,,79.818,-36.67,-27.49,-36.21,-28.83,-36.55,,,,,,,,,,,,,,,,,,,,,,,,,-7.177016544,26.7,,,,,,,,,,,,,,,,,,,,
766,0.03,994,733,0.07748,,,4.8,,,,,8.45,,0.69,11.8944,,,,,1.19134712,2.8,0.132,-0.07,,0.57,3239,,,,,82.854,-35.75,-27.49,-34.98,-27.99,-36.06,,,,,,,,,,,,,,,-26.98,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,0.051,957,1234,0.03377,,,4.63,,,,,9.68,,0.69,12.1971,,,,,0.64334161,0.4,0.238,0.11,,0.75,3496,,,,,86.621,-35.63,-28.3,-34.27,-29.24,-35.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.790123457,2.6,,,,,,
768,0.084,1249,1095,0.04387,,,4.82,,,,,9.71,,0.71,14.9036,,,,,2.3260356,3,0.244,-0.05,,0.45,4725,,,,,75.32,-36.07,-28.34,-36.5,-29.29,-37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.74,5
769,0.066,936,1012,0.04068,,,4.4,,,,,8.95,,0.74,12.2056,,,,,1.54595882,1.5,0.538,-0.07,,0.77,4078,,,,,63.649,-33.72,-28.34,-37.17,-29.89,-36.72,,,,,,,,,11.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5.5,,,,
770,0.062,1178,644,0.05784,,,4.53,,,,,8.23,,0.64,12.0593,,,,,1.59469005,2.6,0.52,-0.14,,0.61,4625,,,,,67.75,-34.65,-28.34,-36.1,-29.57,-36.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.406,9.45,,,,,,,,
771,0.052,1207,429,0.02631,,,4.71,,,,,9.47,,0.74,14.1718,,,,,3.66084206,1.4,0.362,-0.23,,0.97,4270,,,,,80.368,-34.81,-28.16,-35.34,-30.1,-39.81,,,,,,,,,,,,,,,-27.16,5,,,,,,,21.0515,3.625775,,,,,,,584,21.96875,,,,,,,,,,,,,,
772,0.25,713,345,0.01718,,,5.41,,,,,7.88,,0.38,13.6393,,,,,0.84773893,2,0.197,-0.22,,1.28,3710,,,,,61.882,-34.1,-28.08,-36.32,-29.25,-37.39,,,10.3976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,0.116,594,392,0.04235,,,5.14,,,,,8.83,,0.74,11.9005,,,,,1.39015733,0.6,0.297,-0.17,,0.31,5613,,,,,57.419,-34.36,-28.08,-33.44,-27.39,-35.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,12.5,-25.95,5
774,0.047,536,589,0.03019,,,6.05,,,,,9.27,,0.69,11.7135,,,,,1.38451418,1.2,0.229,0.23,,0.63,4590,,,,,58.067,-34.67,-28.08,-37.94,-29.21,-37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5,,,,
775,0.056,445,551,0.016,,,6.34,,,,,8.91,,0.56,13.7194,,,,,2.22037968,0.7,0.3,-0.26,,0.57,4066,,,,,58.652,-35.37,-27.84,-34.96,-28.29,-35.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,0.042,948,1009,0.02993,,,6.34,,,,,7.67,,0.99,12.1556,,,,,1.57036405,0.9,0.323,-0.12,,0.84,3768,,,,,67.182,-35.27,-27.54,-37.97,-28.26,-35.15,,,,,,,,,,,,,,,-27.39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,0.086,550,670,0.05585,,,5.75,,,,,9.45,,0.74,12.8284,,,,,0.71136346,1.7,0.32,-0.03,,0.37,3233,,,,,71.043,-36.55,-27.54,-36.02,-29.44,-37.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,0.04,716,1230,0.01193,,,5.58,,,306,,9.15,,0.66,13.7545,,,,,1.42270043,2.2,0.262,-0.22,,0.9,5357,,,,,93.1,-36.51,-27.54,-35.06,-28.64,-39.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.03,5
779,0.083,759,647,0.01293,,,5.42,,,518,,9.8,,0.64,13.7122,,,,,1.419825,4.5,0.747,-0.26,,0.67,3997,,,,,78.704,-34.77,-27.7,-37.32,-30.58,-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196,9.45,,,7.9,5.5,,,,
780,0.038,179,1035,0.03457,,,4.94,,,424,,8.86,,0.53,13.6181,,,,,1.38714259,3.7,0.276,-0.18,,1.28,3616,,,,,106.905,-35.13,-28.25,-37.62,-32.43,-38.51,,,,,10.8,12.5,,,,,,,,,,,-23.9845,25,,,,,,,,,,,,,,,,,,,,,5.245901639,2.6,,,,,,
781,0.058,1004,1061,0.02171,,,4.79,,,463,,7.43,,0.79,12.676,,,,,0.91863429,4,0.423,0.35,,1.63,3959,,,,,71.867,-35.49,-28.25,-36.7,-28.82,-38.29,,,,,,,,,,,,,,,-28.56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,0.094,1027,996,0.02751,,,4.58,,,409,,8.42,,0.58,12.23,,,,,1.05206207,1.1,0.271,0.11,,0.69,3278,,,,,77.381,-35.93,-28.25,-35.34,-26.98,-35.99,,,,,,,,,,,,,-0.659,42,,,,,,,6.395,5.3237,,,,,,,,,,,,,,,,,,,,,,,,
783,0.093,1130,1013,0.0216,,,4.22,,,485,,7.91,,1.09,12.5777,,,,,4.7802915,2.3,0.129,-0.12,,0.61,4390,,,,,74.561,-35.21,-28.29,-37.37,-29.37,-36.36,,,10.3953,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.11,5
784,0.045,771,690,0.01664,,,4.42,,,465,,8.38,,0.84,13.8961,,,,,1.28912472,1.7,0.271,-0.12,,0.71,4505,,,,,75.36,-34.83,-28.77,-33.18,-28.25,-39.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.64,25,,,,,,,,,,,,
785,0.114,1506,974,0.04388,,,4.66,,,263,,9.3,,0.91,13.7203,,,,,0.509696,2.5,0.235,-0.16,,0.44,4585,,,,,57.036,-35.04,-28.77,-35.66,-27.79,-38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5.5,,,,
786,0.064,1519,1208,0.07787,,,5.58,,,340,,8.3,,0.89,13.9845,,,,,0.84464644,7.5,0.182,-0.18,,1.38,5042,,,,,54.409,-35.37,-28.77,-37.58,-28.55,-36.7,,,,,,,,,,,,,,,-27.75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,0.064,1667,878,0.03108,,,5.24,,,438,,9.57,,1.32,13.0159,,,,,0.61045901,5.4,0.162,-0.17,,0.63,2830,,,,,54.875,-34.89,-28.77,-33.86,-27.93,-36.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,0.306,1299,1030,0.01939,,,5.76,,,387,,7.08,,0.79,12.5871,,,,,0.64306672,2.7,0.162,-0.23,,0.93,3295,,,,,55.111,-35.94,-29.16,-38.63,-26.22,-38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.316,9.5,,,,,,,-27.35,5
789,0.088,1585,881,0.01641,,,5.49,,,402,,7.57,,0.69,12.9096,,,,,0.50967637,1.5,0.156,-0.27,,0.43,4597,,,,,56.655,-36.05,-29.21,-34.42,-28.39,-36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,0.101,2212,1445,0.07512,,,5.69,,,136,,9.5,,0.61,13.8786,,,,,1.19118963,3.5,0.226,-0.24,,0.88,4151,,,,,59.537,-35.82,-29.21,-35.57,-27.8,-37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5,,,,
791,0.096,677,348,0.09596,,,5.89,,,374,,8.23,,0.84,13.1883,,,,,0.74672656,1.6,0.188,0.13,,0.55,4279,,,,,63.833,-34.1,-29.21,-36.22,-27.77,-36.36,,,,,,,,,,,,,,,-26.91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,0.059,1453,1560,0.05553,,,6.21,,,180,,9.68,,0.66,14.0128,,,,,0.64301521,0.6,0.25,0.31,,0.47,4413,,,,,62.31,-34.67,-28.78,-35.67,-29.69,-37.28,,,,,,,,,,,,,,,,,,,,,,,,,-7.101876659,26.7,,,,,,,,,,,,,,,,,,,,
793,0.063,1484,1133,0.03626,,,5.26,,,546,,9.42,,0.81,12.4175,,,,,1.1911712,1,0.229,-0.26,,0.51,3169,,,,,67.938,-35.04,-28.61,-33.96,-27.23,-36.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.68,5
794,0.072,1225,1127,0.02964,,,5.13,,,789,,7.83,,0.71,13.0451,,,,,0.68151298,0.7,0.315,0,,0.43,3428,,,,,69.905,-35.96,-28.61,-37.9,-29.08,-41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.870967742,2.8,,,,,,
795,0.106,1169,1198,0.02302,,,4.72,,,1101,,7.46,,0.76,13.9571,,,,,0.74668998,1.3,0.191,-0.35,,0.41,4118,,,,,69.859,-35.48,-28.61,-36.04,-28.81,-41.97,,,10.7422,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.5,,,,
796,0.176,1601,994,0.03081,,,4.86,,,1337,,8.56,,0.74,11.6726,,,,,1.0814748,0.7,0.256,-0.08,,0.63,3218,,,,,71.75,-34.05,-28.1,-35.61,-29.87,-39.4,,,,,,,,,,,,,,,-28.24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,0.086,1038,752,0.08778,,,5.2,,,895,,7.12,,0.76,12.1914,,,,,0.71707897,0.7,0.191,0.04,,1.07,3650,,,,,74.16,-35.33,-27.71,-36.6,-28.71,-34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,0.102,1557,1151,0.06097,,,5.27,,,464,,7.68,,0.71,12.8057,,,,,1.72474338,0.9,0.223,0.07,,0.44,2985,,,,,55.55,-36.36,-27.71,-34.85,-28.99,-36.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.156,9.5,,,,,,,-28.38,5
799,0.052,1193,1205,0.01458,,,5.42,,,1192,,7.29,,1.02,13.4056,,,,,1.43416846,2.4,0.379,-0.09,,0.65,4794,,,,,56.563,-37.64,-27.71,-35.95,-28.9,-36.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.049,708,454,0.06904,,,5.69,,,1016,,6.2,,1.3,11.2787,,,,,1.42212717,0.6,0.212,-0.04,,2.04,3869,,,,,59.636,-37.12,-27.74,-37.35,-29.73,-39.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9062,50,,,,,,,,,,,,,,,,
801,0.197,1020,606,0.02443,,,5.46,,,425,,7.7,,1.4,12.692,,,,,0.78222063,1.1,0.179,-0.05,,0.89,3950,,,,,68.35,-34.93,-27.77,-37.09,-27.47,-37.59,,,,,,,,,,,,,,,-27.94,5,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.5,,,,
802,0.071,593,773,0.02052,,,5.19,,,645,,7.05,,1.42,12.7627,,,,,1.65908862,0.8,0.21,-0.12,,0.67,4736,,,,,69.643,-36.45,-27.77,-36.89,-28.66,-37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,0.045,1037,745,0.03829,,,5.08,,,825,,7.46,,1.02,11.6462,,,,,0.98362617,7.2,0.366,-0.04,,0.49,2677,,,,,65.706,-36.58,-27.77,-37.99,-29.95,-40.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.46,5
804,0.045,649,679,0.02956,,,5.25,,,1100,,7.63,,0.91,10.5075,,,,,0.57775481,3.9,0.232,-0.15,,0.73,2266,,,,,75.765,-35.35,-27.73,-38.05,-27.99,-39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,0.076,483,1296,0.02759,,,5.49,,,1616,,7.52,,0.66,11.9856,,,,,0.98359981,1.4,0.249,-0.09,,0.85,3106,,,,,73.457,-36.05,-27.65,-34.89,-27.73,-39.15,,,,,,,,,,,,,,,,,-24.1983,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,0.071,868,590,0.03066,,,5.75,,,1753,,7.26,,1.04,11.8052,,,,,0.60723305,0.5,0.333,-0.17,,1.66,3745,,,,,73,-33.74,-27.65,-38.21,-27.39,-37.36,,,,,,,,,,,,,,,-27.04,5,,,,,,,,,,,,,,,,,,,,,,,,,8.4,5,,,,
807,0.091,463,712,0.03571,,,5.92,,,1400,,7.51,,1.83,12.1804,,,,,1.81858403,3.1,0.322,-0.03,,0.97,3419,,,,,74.857,-34.02,-27.65,-36.24,-28.16,-39.16,,,10.4963,11.7,,,,,,,,,,,,,,,,,,,22.1473,3.601655,,,,,,,,,,,,,1.446,9.5,6.818181818,2.6,,,,,,
808,0.069,743,1219,0.02284,,,6.19,,,1245,,7.41,,0.64,13.0917,,,,,0.58080939,5.3,0.311,-0.08,,0.6,3734,,,,,75.211,-35.22,-27.61,-35.73,-26.76,-39.32,,,,,,,,,,,15.156,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.14,5
809,0.096,1072,1026,0.0229,,,5.88,,,1599,,7.64,,0.97,12.547,,,,,1.3801197,1.2,0.161,-0.09,,0.52,4261,,,,,83.95,-37.53,-27.47,-36.05,-26.11,-36.73,,,,,,,,,,,,,,,,,,,,,6.8239,5.3238,,,,,,,,,,,71.724,25,,,,,,,,,,,,
810,0.223,733,344,0.02401,,,5.59,,,789,,7.53,,0.94,12.8971,,,,,1.12292251,1,0.179,-0.2,,0.91,4314,,,,,83.152,-38.19,-27.47,-35.73,-29.36,-38.22,,,,,10.7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,0.087,1445,613,0.02407,,,6.19,,,1082,,7.89,,0.97,12.7893,,,,,0.47085228,25,0.254,-0.14,,0.37,5550,,,,,80.895,-36.77,-27.47,-36.66,-29.76,-39.4,,,,,,,,,,,,,,,-26.58,5,,,,,,,,,,,,,,,,,,,,,,,,,8.1,5.5,,,,
812,0.034,1183,609,0.0382,,,5.28,,,1017,,7.44,,0.56,11.6367,,,,,0.47394071,2.8,0.179,0.07,,0.69,4416,,,,,82.792,-36.25,-27.46,-37.96,-29.12,-38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,0.067,1039,308,0.0222,,,6.07,,,1128,,7.55,,0.74,13.4057,,,,,0.67838003,6.2,0.205,0.06,,0.61,4475,,,,,85.813,-35.25,-27.38,-35.69,-26.69,-38.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.99,5
814,0.061,869,168,0.03745,,,5.3,,,371,,7,,0.84,13.1324,,,,,0.50955855,3.4,0.254,-0.06,,0.5,4879,,,,,73.259,-35.4,-27.38,-37.06,-28.09,-39.11,,,,,,,14.03,54.3383333333,12.4,7.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,6.7229,16.5742874146,,,,,,,,,,
815,0.09,615,260,0.03046,,,5.52,,,361,,7.91,,0.58,11.5685,,,,,0.47391557,2.4,0.271,,,0.56,5257,,,,,80.833,-34.97,-27.38,-36.43,-28.3,-36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,0.903,692,151,0.02036,,,5.04,,,754,,8.88,,0.58,12.7962,,,,,1.25291702,2.8,0.148,,,0.85,4252,,,,,83.955,-34.77,-27.35,-36.18,-28.11,-38.41,,,,,,,,,,,,,,,-27.57,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,0.188,1033,235,0.01531,,,5.63,,,970,,8.07,,0.64,12.5244,,,,,1.49298881,7.3,0.187,-0.28,,0.56,4220,,,,,87.774,-34.27,-27.15,-33.74,-27.57,-36.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.346,9.5,,,8.5,5.5,,,,
